value_per_share,thesis_case,start_regime,end_regime,avg_wacc,year1_wacc,year5_wacc,avg_growth,year1_growth,year5_growth,avg_margin,year1_margin,year5_margin,jump_count,long_run_growth_draw,terminal_margin_draw,d_and_a_pct_draw,capex_pct_draw,nwc_pct_draw,terminal_growth_draw,year1_sbc_shares,year5_sbc_shares,ending_shares,upside_downside
5.995930993845546,Bear,Bear,Bull,0.10939686366637094,0.11411940192139435,0.08473696371127794,0.03084932631756706,0.08831286906736109,0.02136993308063194,0.07471854829095155,0.06674005555267286,0.060624318736586164,2.0,0.10793340307249427,0.08916192486947597,0.03344894639781422,0.04008619242430056,0.01948907168827973,0.030338651008733487,1386032.69111992,591831.8063208746,89532344.21380468,-0.43274068175538827
17.504866323076957,Base,Bull,Bear,0.10524168553436826,0.0852074909623398,0.11337460935893866,0.2060668434519192,0.20664290569760863,0.17382138853027784,0.16678258018127962,0.12375197992064996,0.2123611148375246,2.0,0.1307469847366815,0.1688837647022163,0.03470303183077671,0.03766903260726716,0.015265609210901665,0.029238821445772188,1536733.1962526855,1299110.6539256661,90483108.46599697,0.6560895291463535
5.682395897509685,Bear,Base,Base,0.10582326153560392,0.09677360438277051,0.09583765578995028,0.10237832221506367,0.055403272835522425,0.27491162308344197,0.04872898204455597,0.06389949636421474,0.07257397006985038,2.0,0.13035453603601277,0.07727763161265466,0.034825813860937686,0.04384910249436384,0.019925042822102345,0.027573679846713973,1344120.316907186,815491.5277180148,89741369.73730157,-0.4624034155619977
23.129260640631426,Base,Bear,Base,0.10388141321003849,0.11792974869409022,0.08974102263271774,0.24104889740806038,0.19755515399688622,0.27568707866793174,0.15934693703072617,0.12303105249714846,0.19244277122771136,0.0,0.20016074182284274,0.14951240133092575,0.03477570322988555,0.03856311571174165,0.01468709232170508,0.031161033741114015,1525159.3912339357,1495507.7762812383,90668282.87466677,1.1881987361051491
10.15362203935475,Bear,Bear,Base,0.10956472549730956,0.11409616473554038,0.09374608820852526,0.1125747360004548,0.1766306758733614,0.07673333948608638,0.11091956615497645,0.06687722458159226,0.14046376695825302,2.0,0.10312366801825952,0.12696096767043943,0.0355210020248573,0.04151609196657099,0.01905979373325158,0.02026489681163008,1498510.7945407045,864592.411706082,90898826.30770655,-0.03939242768640028
13.920898220273038,Base,Bull,Bear,0.10407794266659669,0.08742747751366055,0.12142007729718911,0.27203358194667326,0.31895036085813194,0.21135741710007405,0.12585042963790052,0.13721943650081758,0.1370451226734674,0.0,0.14970213343170025,0.1525524748525361,0.035501766861778625,0.03933977894044775,0.01577851423253986,0.028599277000296797,1679763.5772518234,1691807.7435183253,92101010.33275045,0.317019699174365
23.816731944479752,Base,Bear,Bull,0.09394690434085627,0.11501560697338994,0.08666520469056775,0.3111464509619745,0.19209267438869854,0.384706670493697,0.13526759634616142,0.11644424522508705,0.14944222513423971,1.0,0.18127223732538691,0.15039554094897334,0.0364735364946366,0.04281367445533039,0.015323699625157552,0.034490448552717594,1518202.5909178534,1954846.7167974163,91740206.80792476,1.2532385945581601
18.688947631861755,Base,Bull,Bear,0.09722432686098015,0.08798843233108551,0.11946189789057134,0.3615261701215321,0.32847260752089746,0.287704296851863,0.1501419954703275,0.15568404931827615,0.14506608012857924,1.0,0.12883055314782457,0.09842036326081297,0.03421149312160066,0.04151171302432742,0.014503665411049155,0.032367877083784406,1691890.7380551419,2376694.4789928957,94040822.14201179,0.7681123587381036
9.329607244197282,Base,Bull,Bear,0.10057097448361618,0.09058631954570147,0.11118402854955849,0.12999057989973486,0.28662323512881166,0.01,0.10067419864199753,0.12105072889271043,0.1077701641569759,1.0,0.15496158337211274,0.16469267942011176,0.034574659838662765,0.039205528954252514,0.015519758583959865,0.034342377592245586,1638593.0146826433,915867.0173221012,89974839.85308982,-0.11735030802296287
23.088784238916485,Bull,Bull,Base,0.09981562919535406,0.09033536863220107,0.10376115785953437,0.2792110660098607,0.24040596481457366,0.30583054419462175,0.22169172901391895,0.1832970322008109,0.2152210185354296,3.0,0.09000443941545416,0.1498329910583666,0.032528393314403915,0.037311070524844135,0.014177764424404188,0.028578965234973573,1579732.507405213,1740583.6534569392,91064512.13010834,1.184369369812345
11.389070894798932,Bear,Bull,Bear,0.10850478113250606,0.08700115108532247,0.11891792686185441,0.19573990919187595,0.28052808307072574,0.18824368894138657,0.1151904409615154,0.1046469193523669,0.14745193233100792,1.0,0.14889103645864968,0.09457638431428582,0.032044548144123546,0.0420326568003251,0.018969891301636174,0.02940003126170816,1630830.4674869152,1238805.702214407,92309173.41377586,0.07749015087974764
